Filename,Camera,Site,Model,SerialNo,DateTimeOriginal,DateTime,Date,Time,Sequence,Flash,Latitude,Longitude,Ta,Species,TriggerMode,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,
IMG_2521.JPG,TT05,TT,HC600 HYPERFIRE,H600HG06182846,2015/03/27 21:00:00,2015/03/27 21:00:00,27/03/2015,9:00:49 PM,1 of 10,Auto  Fired,-,-,12,BTP,,BTP,,,,,,
IMG_0431.JPG,FT26,FT,HC600 HYPERFIRE,H600HH10220458,2015/03/27 22:18:23,2015/03/27 22:18:23,27/03/2015,10:18:23 PM,1 of 10,Auto  Fired,-,-,12,BTP,,BTP,,,,,,
IMG_1931.JPG,B07,PL,HC600 HYPERFIRE,H600HG06182700,2015/03/27 22:30:48,2015/03/27 22:30:48,27/03/2015,10:30:48 PM,Auto  Fired,-,,,12,BTP,,,BTP,,,,,
IMG_2881.JPG,RC01,TT,HC600 HYPERFIRE,H600HG05181172,2015/03/27 22:31:00,2015/03/27 22:31:00,27/03/2015,10:31:37 PM,1 of 10,Auto  Fired,-,-,8,BTP,,BTP,,,,,,
IMG_2571.JPG,HT03,TT,HC600 HYPERFIRE,H600HG05182304,2015/03/27 22:37:00,2015/03/27 22:37:00,27/03/2015,10:37:20 PM,1 of 10,Auto  Fired,-,-,8,BTP,,BTP,,,,,,
IMG_0281.JPG,FT15,FT,HC600 HYPERFIRE,H600HH10220043,2015/03/27 22:43:08,2015/03/27 22:43:08,27/03/2015,10:43:08 PM,1 of 10,Auto  Fired,-,-,13,BTP,,BTP,,,,,,
IMG_0341.JPG,FT07,FT,HC600 HYPERFIRE,H600HH10220254,2015/03/27 23:15:39,2015/03/27 23:15:39,27/03/2015,11:15:39 PM,1 of 10,Auto  Fired,-,-,14,BTP,,BTP,,,,,,
IMG_1091.JPG,SD01,TT,HC600 HYPERFIRE,H600HG06182820,2015/03/28 00:10:00,2015/03/28 00:10:00,28/03/2015,12:10:05 AM,1 of 10,Auto  Fired,-,-,12,BTP,,BTP,,,,,,
IMG_0441.JPG,FT26,FT,HC600 HYPERFIRE,H600HH10220458,2015/03/28 00:15:16,2015/03/28 00:15:16,28/03/2015,12:15:16 AM,1 of 10,Auto  Fired,-,-,11,BTP,,BTP,,,,,,
IMG_0571.JPG,FT06,FT,HC600 HYPERFIRE,H600HH10220499,2015/03/28 02:17:34,2015/03/28 02:17:34,28/03/2015,2:17:34 AM,1 of 10,Auto  Fired,-,-,11,BTP,,BTP,,,,,,
IMG_0581.JPG,FT06,FT,HC600 HYPERFIRE,H600HH10220499,2015/03/28 02:30:23,2015/03/28 02:30:23,28/03/2015,2:30:23 AM,1 of 10,Auto  Fired,-,-,11,BTP,,BTP,,,,,,
IMG_0313.JPG,FT10,FT,HC600 HYPERFIRE,H600HH08218624,2015/03/28 21:13:53,2015/03/28 21:13:53,28/03/2015,9:13:53 PM,1 of 10,Auto  Fired,-,-,12,BTP,,BTP,,,,,,
TT_2015_P02_TT05_00041.JPG,TT05,TT,HC600 HYPERFIRE,H600HG06182846,2015/03/28 21:44:00,2015/03/28 21:44:00,28/03/2015,9:44:46 PM,1 of 10,Auto  Fired,-,-,12,BTP,Motion Detection,BTP,,,,,,
TT_2015_P02_TT07_00031.JPG,TT07,TT,HC600 HYPERFIRE,H600HG06182779,2015/03/28 23:42:00,2015/03/28 23:42:00,28/03/2015,11:42:16 PM,1 of 10,Auto  Fired,-,-,12,BTP,Motion Detection,BTP,,,,,,
TT_2015_P02_TT03_00031.JPG,TT03,TT,HC600 HYPERFIRE,H600HG06182834,2015/03/29 00:55:00,2015/03/29 00:55:00,29/03/2015,12:55:30 AM,1 of 10,Auto  Fired,-,-,12,BTP,Motion Detection,BTP,,,,,,
IMG_0521.JPG,FT26,FT,HC600 HYPERFIRE,H600HH10220458,2015/03/29 02:20:41,2015/03/29 02:20:41,29/03/2015,2:20:41 AM,1 of 10,Auto  Fired,-,-,13,BTP,,BTP,,,,,,
IMG_0731.JPG,FT06,FT,HC600 HYPERFIRE,H600HH10220499,2015/03/29 03:27:31,2015/03/29 03:27:31,29/03/2015,3:27:31 AM,1 of 10,Auto  Fired,-,-,13,BTP,,BTP,,,,,,
IMG_0611.JPG,FT04,FT,HC600 HYPERFIRE,H600HH10220203,2015/03/29 04:11:50,2015/03/29 04:11:50,29/03/2015,4:11:50 AM,1 of 10,Auto  Fired,-,-,11,BTP,,BTP,,,,,,
IMG_0191.JPG,FT09,FT,HC600 HYPERFIRE,H600HH10220998,2015/03/29 19:24:54,2015/03/29 19:24:54,29/03/2015,7:24:54 PM,1 of 10,Auto  Fired,-,-,19,BTP,,BTP,,,,,,
IMG_0821.JPG,FT25,FT,HC600 HYPERFIRE,H600HH08218646,2015/03/29 19:57:27,2015/03/29 19:57:27,29/03/2015,7:57:27 PM,1 of 10,Auto  Fired,-,-,17,BTP,,BTP,,,,,,
TT_2015_P02_TT01_00011.JPG,TT01,TT,HC600 HYPERFIRE,H600HG06182750,2015/03/29 20:08:00,2015/03/29 20:08:00,29/03/2015,8:08:19 PM,1 of 10,Auto  Fired,-,-,17,BTP,Motion Detection,BTP,,,,,,
IMG_0831.JPG,FT25,FT,HC600 HYPERFIRE,H600HH08218646,2015/03/29 20:15:29,2015/03/29 20:15:29,29/03/2015,8:15:29 PM,1 of 10,Auto  Fired,-,-,17,BTP,,BTP,,,,,,
IMG_1341.JPG,W01,PL,HC600 HYPERFIRE,H600HH05210120,2015/03/29 22:23:42,2015/03/29 22:23:42,29/03/2015,10:23:42 PM,Auto  Fired,-,,,16,BTP,,,BTP,,,,,
IMG_0551.JPG,FT26,FT,HC600 HYPERFIRE,H600HH10220458,2015/03/29 22:29:20,2015/03/29 22:29:20,29/03/2015,10:29:20 PM,1 of 10,Auto  Fired,-,-,16,BTP,,BTP,,,,,,
IMG_0641.JPG,FT04,FT,HC600 HYPERFIRE,H600HH10220203,2015/03/29 22:44:34,2015/03/29 22:44:34,29/03/2015,10:44:34 PM,1 of 10,Auto  Fired,-,-,14,BTP,,BTP,,,,,,
IMG_0651.JPG,FT04,FT,HC600 HYPERFIRE,H600HH10220203,2015/03/29 22:51:02,2015/03/29 22:51:02,29/03/2015,10:51:02 PM,1 of 10,Auto  Fired,-,-,14,BTP,,BTP,,,,,,
IMG_0561.JPG,FT26,FT,HC600 HYPERFIRE,H600HH10220458,2015/03/29 23:15:36,2015/03/29 23:15:36,29/03/2015,11:15:36 PM,1 of 10,Auto  Fired,-,-,15,BTP,,BTP,,,,,,
IMG_0571.JPG,FT26,FT,HC600 HYPERFIRE,H600HH10220458,2015/03/29 23:35:50,2015/03/29 23:35:50,29/03/2015,11:35:50 PM,1 of 10,Auto  Fired,-,-,15,BTP,,BTP,,,,,,
IMG_1361.JPG,W01,PL,HC600 HYPERFIRE,H600HH05210120,2015/03/29 23:37:30,2015/03/29 23:37:30,29/03/2015,11:37:30 PM,Auto  Fired,-,,,16,BTP,,,BTP,,,,,
IMG_0661.JPG,FT04,FT,HC600 HYPERFIRE,H600HH10220203,2015/03/30 00:11:24,2015/03/30 00:11:24,30/03/2015,12:11:24 AM,1 of 10,Auto  Fired,-,-,14,BTP,,BTP,,,,,,
IMG_0361.JPG,FT08,FT,HC600 HYPERFIRE,H600HH10220274,2015/03/30 00:23:46,2015/03/30 00:23:46,30/03/2015,12:23:46 AM,1 of 10,Auto  Fired,-,-,14,BTP,,BTP,,,,,,
IMG_0251.JPG,FT16,FT,HC600 HYPERFIRE,H600HH10220212,2015/03/30 01:56:36,2015/03/30 01:56:36,30/03/2015,1:56:36 AM,1 of 10,Auto  Fired,-,-,12,BTP,,BTP,,,,,,
IMG_1391.JPG,W01,PL,HC600 HYPERFIRE,H600HH05210120,2015/03/30 02:18:09,2015/03/30 02:18:09,30/03/2015,2:18:09 AM,Auto  Fired,-,,,16,BTP,,,BTP,,,,,
IMG_1401.JPG,W01,PL,HC600 HYPERFIRE,H600HH05210120,2015/03/30 02:31:49,2015/03/30 02:31:49,30/03/2015,2:31:49 AM,Auto  Fired,-,,,16,BTP,,,BTP,,,,,
IMG_0961.JPG,B03,PL,HC600 HYPERFIRE,H600HG06182819,2015/03/30 03:06:40,2015/03/30 03:06:40,30/03/2015,3:06:40 AM,Auto  Fired,-,,,14,BTP,,,BTP,,,,,
IMG_0841.JPG,FT25,FT,HC600 HYPERFIRE,H600HH08218646,2015/03/30 03:48:01,2015/03/30 03:48:01,30/03/2015,3:48:01 AM,1 of 10,Auto  Fired,-,-,14,BTP,,BTP,,,,,,
IMG_0581.JPG,FT26,FT,HC600 HYPERFIRE,H600HH10220458,2015/03/30 04:01:07,2015/03/30 04:01:07,30/03/2015,4:01:07 AM,1 of 10,Auto  Fired,-,-,15,BTP,,BTP,,,,,,
IMG_0331.JPG,FT11,FT,HC600 HYPERFIRE,H600HH10220277,2015/03/31 01:58:29,2015/03/31 01:58:29,31/03/2015,1:58:29 AM,1 of 10,Auto  Fired,-,-,13,BTP,,BTP,,,,,,
IMG_0341.JPG,FT11,FT,HC600 HYPERFIRE,H600HH10220277,2015/03/31 02:07:01,2015/03/31 02:07:01,31/03/2015,2:07:01 AM,1 of 10,Auto  Fired,-,-,14,BTP,,BTP,,,,,,
IMG_0351.JPG,FT11,FT,HC600 HYPERFIRE,H600HH10220277,2015/03/31 02:46:39,2015/03/31 02:46:39,31/03/2015,2:46:39 AM,1 of 10,Auto  Fired,-,-,13,BTP,,BTP,,,,,,
IMG_3371.JPG,W03,PL,-,H600DD10012130,2015/03/31 18:31:45,2015/03/31 18:31:45,31/03/2015,6:31:45 PM,-,-,,,14,BTP,,,BTP,,,,,
IMG_3391.JPG,W03,PL,-,H600DD10012130,2015/03/31 20:36:28,2015/03/31 20:36:28,31/03/2015,8:36:28 PM,-,-,,,13,BTP,,,BTP,,,,,
IMG_1031.JPG,B10,PL,HC600 HYPERFIRE,H600HG06183158,2015/03/31 21:13:44,2015/03/31 21:13:44,31/03/2015,9:13:44 PM,Auto  Fired,-,,,14,BTP,,,BTP,,,,,
IMG_1051.JPG,B10,PL,HC600 HYPERFIRE,H600HG06183158,2015/03/31 21:55:48,2015/03/31 21:55:48,31/03/2015,9:55:48 PM,Auto  Fired,-,,,13,BTP,,,BTP,,,,,
TT_2015_P02_TT07_00111.JPG,TT07,TT,HC600 HYPERFIRE,H600HG06182779,2015/03/31 23:41:00,2015/03/31 23:41:00,31/03/2015,11:41:24 PM,1 of 10,Auto  Fired,-,-,12,BTP,Motion Detection,BTP,,,,,,
TT_2015_P02_TT01_00041.JPG,TT01,TT,HC600 HYPERFIRE,H600HG06182750,2015/04/01 00:55:00,2015/04/01 00:55:00,1/04/2015,12:55:23 AM,1 of 10,Auto  Fired,-,-,13,BTP,Motion Detection,BTP,,,,,,
IMG_1261.JPG,SP02,PL,HC600 HYPERFIRE,H600HG06182672,2015/04/01 01:35:23,2015/04/01 01:35:23,1/04/2015,1:35:23 AM,Auto  Fired,-,,,12,BTP,,,BTP,,,,,
IMG_0371.JPG,FT07,FT,HC600 HYPERFIRE,H600HH10220254,2015/04/01 02:14:00,2015/04/01 02:14:00,1/04/2015,2:14:00 AM,1 of 10,Auto  Fired,-,-,13,BTP,,BTP,,,,,,
IMG_0691.JPG,FT26,FT,HC600 HYPERFIRE,H600HH10220458,2015/04/01 03:50:58,2015/04/01 03:50:58,1/04/2015,3:50:58 AM,1 of 10,Auto  Fired,-,-,12,BTP,,BTP,,,,,,
TT_2015_P02_TT01_00051.JPG,TT01,TT,HC600 HYPERFIRE,H600HG06182750,2015/04/01 18:32:00,2015/04/01 18:32:00,1/04/2015,6:32:02 PM,1 of 10,Auto  Fired,-,-,16,BTP,Motion Detection,BTP,,,,,,
IMG_1541.JPG,W06,PL,HC600 HYPERFIRE,H600HH05210056,2015/04/01 20:41:09,2015/04/01 20:41:09,1/04/2015,8:41:09 PM,Auto  Fired,-,,,14,BTP,,,BTP,,,,,
IMG_0361.JPG,FT11,FT,HC600 HYPERFIRE,H600HH10220277,2015/04/01 22:51:56,2015/04/01 22:51:56,1/04/2015,10:51:56 PM,1 of 10,Auto  Fired,-,-,13,BTP,,BTP,,,,,,
IMG_1451.JPG,W01,PL,HC600 HYPERFIRE,H600HH05210120,2015/04/01 23:11:38,2015/04/01 23:11:38,1/04/2015,11:11:38 PM,Auto  Fired,-,,,13,BTP,,,BTP,,,,,
IMG_0281.JPG,FT16,FT,HC600 HYPERFIRE,H600HH10220212,2015/04/01 23:56:46,2015/04/01 23:56:46,1/04/2015,11:56:46 PM,1 of 10,Auto  Fired,-,-,11,BTP,,BTP,,,,,,
IMG_0311.JPG,FT15,FT,HC600 HYPERFIRE,H600HH10220043,2015/04/02 00:32:46,2015/04/02 00:32:46,2/04/2015,12:32:46 AM,1 of 10,Auto  Fired,-,-,12,BTP,,BTP,,,,,,
IMG_0371.JPG,FT11,FT,HC600 HYPERFIRE,H600HH10220277,2015/04/02 00:52:24,2015/04/02 00:52:24,2/04/2015,12:52:24 AM,1 of 10,Auto  Fired,-,-,13,BTP,,BTP,,,,,,
IMG_0301.JPG,FT16,FT,HC600 HYPERFIRE,H600HH10220212,2015/04/02 00:53:47,2015/04/02 00:53:47,2/04/2015,12:53:47 AM,1 of 10,Auto  Fired,-,-,11,BTP,,BTP,,,,,,
IMG_0311.JPG,FT16,FT,HC600 HYPERFIRE,H600HH10220212,2015/04/02 02:22:53,2015/04/02 02:22:53,2/04/2015,2:22:53 AM,1 of 10,Auto  Fired,-,-,10,BTP,,BTP,,,,,,
2015_TT_P02_HT03_00101.JPG,HT03,TT,HC600 HYPERFIRE,H600HG05182304,2015/04/02 02:41:00,2015/04/02 02:41:00,2/04/2015,2:41:57 AM,1 of 10,Auto  Fired,-,-,8,BTP,Motion Detection,BTP,,,,,,
IMG_0321.JPG,FT16,FT,HC600 HYPERFIRE,H600HH10220212,2015/04/02 04:41:35,2015/04/02 04:41:35,2/04/2015,4:41:35 AM,1 of 10,Auto  Fired,-,-,10,BTP,,BTP,,,,,,
TT_2015_P02_TT01_00251.JPG,TT01,TT,HC600 HYPERFIRE,H600HG06182750,2015/04/02 19:23:00,2015/04/02 19:23:00,2/04/2015,7:23:40 PM,1 of 10,Auto  Fired,-,-,17,BTP,Motion Detection,BTP,,,,,,
IMG_1411.JPG,SP02,PL,HC600 HYPERFIRE,H600HG06182672,2015/04/02 19:31:39,2015/04/02 19:31:39,2/04/2015,7:31:39 PM,Auto  Fired,-,,,15,BTP,,,BTP,,,,,
IMG_0691.JPG,FT04,FT,HC600 HYPERFIRE,H600HH10220203,2015/04/02 21:00:26,2015/04/02 21:00:26,2/04/2015,9:00:26 PM,1 of 10,Auto  Fired,-,-,15,BTP,,BTP,,,,,,
IMG_0701.JPG,W07,PL,HC600 HYPERFIRE,H600HG06182667,2015/04/02 21:37:06,2015/04/02 21:37:06,2/04/2015,9:37:06 PM,Auto  Fired,-,,,16,BTP,,,BTP,,,,,
IMG_0701.JPG,FT04,FT,HC600 HYPERFIRE,H600HH10220203,2015/04/02 21:41:33,2015/04/02 21:41:33,2/04/2015,9:41:33 PM,1 of 10,Auto  Fired,-,-,14,BTP,,BTP,,,,,,
IMG_0711.JPG,FT04,FT,HC600 HYPERFIRE,H600HH10220203,2015/04/02 21:44:07,2015/04/02 21:44:07,2/04/2015,9:44:07 PM,1 of 10,Auto  Fired,-,-,14,BTP,,BTP,,,,,,
IMG_0981.JPG,FT25,FT,HC600 HYPERFIRE,H600HH08218646,2015/04/03 00:47:31,2015/04/03 00:47:31,3/04/2015,12:47:31 AM,1 of 10,Auto  Fired,-,-,14,BTP,,BTP,,,,,,
IMG_0331.JPG,FT15,FT,HC600 HYPERFIRE,H600HH10220043,2015/04/03 01:22:18,2015/04/03 01:22:18,3/04/2015,1:22:18 AM,1 of 10,Auto  Fired,-,-,15,BTP,,BTP,,,,,,
IMG_0731.JPG,FT26,FT,HC600 HYPERFIRE,H600HH10220458,2015/04/03 01:47:49,2015/04/03 01:47:49,3/04/2015,1:47:49 AM,1 of 10,Auto  Fired,-,-,15,BTP,,BTP,,,,,,
IMG_8071.JPG,BH10,TT,HC600 HYPERFIRE,H600HG05181926,2015/04/03 02:05:00,2015/04/03 02:05:00,3/04/2015,2:05:19 AM,1 of 10,Auto  Fired,-,-,13,BTP,,BTP,,,,,,
IMG_1601.JPG,W06,PL,HC600 HYPERFIRE,H600HH05210056,2015/04/03 02:36:46,2015/04/03 02:36:46,3/04/2015,2:36:46 AM,Auto  Fired,-,,,15,BTP,,,BTP,,,,,
IMG_0721.JPG,FT04,FT,HC600 HYPERFIRE,H600HH10220203,2015/04/03 03:20:41,2015/04/03 03:20:41,3/04/2015,3:20:41 AM,1 of 10,Auto  Fired,-,-,13,BTP,,BTP,,,,,,
IMG_0771.JPG,FT26,FT,HC600 HYPERFIRE,H600HH10220458,2015/04/04 19:06:43,2015/04/04 19:06:43,4/04/2015,7:06:43 PM,1 of 10,Auto  Fired,-,-,15,BTP,,BTP,,,,,,
TT_2015_P02_TT03_00071.JPG,TT03,TT,HC600 HYPERFIRE,H600HG06182834,2015/04/04 19:16:00,2015/04/04 19:16:00,4/04/2015,7:16:47 PM,1 of 10,Auto  Fired,-,-,12,BTP,Motion Detection,BTP,,,,,,
TT_2015_P02_TT03_00081.JPG,TT03,TT,HC600 HYPERFIRE,H600HG06182834,2015/04/04 21:06:00,2015/04/04 21:06:00,4/04/2015,9:06:45 PM,1 of 10,Auto  Fired,-,-,12,BTP,Motion Detection,BTP,,,,,,
2015_TT_P02_LT03_00151.JPG,LT03,TT,HC600 HYPERFIRE,H600HG06182742,2015/04/04 22:15:00,2015/04/04 22:15:00,4/04/2015,10:15:33 PM,1 of 10,Auto  Fired,-,-,13,BTP,Motion Detection,BTP,,,,,,
IMG_0411.JPG,FT16,FT,HC600 HYPERFIRE,H600HH10220212,2015/04/05 18:21:28,2015/04/05 18:21:28,5/04/2015,6:21:28 PM,1 of 10,Auto  Fired,-,-,16,BTP,,BTP,,,,,,
IMG_0401.JPG,FT07,FT,HC600 HYPERFIRE,H600HH10220254,2015/04/05 18:31:51,2015/04/05 18:31:51,5/04/2015,6:31:51 PM,1 of 10,Auto  Fired,-,-,19,BTP,,BTP,,,,,,
TT_2015_P02_TT01_00291.JPG,TT01,TT,HC600 HYPERFIRE,H600HG06182750,2015/04/05 18:36:00,2015/04/05 18:36:00,5/04/2015,6:36:15 PM,1 of 10,Auto  Fired,-,-,17,BTP,Motion Detection,BTP,,,,,,
IMG_0331.JPG,FT20,FT,HC600 HYPERFIRE,H600HH10220994,2015/04/05 18:38:51,2015/04/05 18:38:51,5/04/2015,6:38:51 PM,1 of 10,Auto  Fired,-,-,17,BTP,,BTP,,,,,,
IMG_1091.JPG,FT01,FT,HC600 HYPERFIRE,H600HH10220460,2015/04/05 19:03:52,2015/04/05 19:03:52,5/04/2015,7:03:52 PM,1 of 10,Auto  Fired,-,-,15,BTP,,BTP,,,,,,
IMG_1681.JPG,W06,PL,HC600 HYPERFIRE,H600HH05210056,2015/04/05 19:36:42,2015/04/05 19:36:42,5/04/2015,7:36:42 PM,Auto  Fired,-,,,16,BTP,,,BTP,,,,,
2015_TT_P02_TT23_00161.JPG,TT23,TT,HC600 HYPERFIRE,H600HG05181177,2015/04/05 20:16:00,2015/04/05 20:16:00,5/04/2015,8:16:25 PM,1 of 10,Auto  Fired,-,-,13,BTP,Motion Detection,BTP,,,,,,
IMG_0421.JPG,FT16,FT,HC600 HYPERFIRE,H600HH10220212,2015/04/05 20:27:55,2015/04/05 20:27:55,5/04/2015,8:27:55 PM,1 of 10,Auto  Fired,-,-,13,BTP,,BTP,,,,,,
2015_TT_P02_TT26_00251.JPG,TT26,TT,HC600 HYPERFIRE,H600HG06182770,2015/04/05 20:47:00,2015/04/05 20:47:00,5/04/2015,8:47:45 PM,1 of 10,Auto  Fired,-,-,14,BTP,Motion Detection,BTP,,,,,,
TT_2015_P02_TT03_00091.JPG,TT03,TT,HC600 HYPERFIRE,H600HG06182834,2015/04/05 21:04:00,2015/04/05 21:04:00,5/04/2015,9:04:37 PM,1 of 10,Auto  Fired,-,-,11,BTP,Motion Detection,BTP,,,,,,
IMG_1021.JPG,FT25,FT,HC600 HYPERFIRE,H600HH08218646,2015/04/05 21:21:09,2015/04/05 21:21:09,5/04/2015,9:21:09 PM,1 of 10,Auto  Fired,-,-,14,BTP,,BTP,,,,,,
IMG_0431.JPG,FT16,FT,HC600 HYPERFIRE,H600HH10220212,2015/04/05 23:16:25,2015/04/05 23:16:25,5/04/2015,11:16:25 PM,1 of 10,Auto  Fired,-,-,12,BTP,,BTP,,,,,,
2015_TT_P02_TT26_00261.JPG,TT26,TT,HC600 HYPERFIRE,H600HG06182770,2015/04/05 23:22:00,2015/04/05 23:22:00,5/04/2015,11:22:01 PM,1 of 10,Auto  Fired,-,-,13,BTP,Motion Detection,BTP,,,,,,
IMG_0411.JPG,FT07,FT,HC600 HYPERFIRE,H600HH10220254,2015/04/05 23:38:17,2015/04/05 23:38:17,5/04/2015,11:38:17 PM,1 of 10,Auto  Fired,-,-,15,BTP,,BTP,,,,,,
IMG_1501.JPG,W01,PL,HC600 HYPERFIRE,H600HH05210120,2015/04/06 00:59:06,2015/04/06 00:59:06,6/04/2015,12:59:06 AM,Auto  Fired,-,,,14,BTP,,,BTP,,,,,
IMG_0361.JPG,FT20,FT,HC600 HYPERFIRE,H600HH10220994,2015/04/06 03:21:58,2015/04/06 03:21:58,6/04/2015,3:21:58 AM,1 of 10,Auto  Fired,-,-,12,BTP,,BTP,,,,,,
TT_2015_P02_TT01_00451.JPG,TT01,TT,HC600 HYPERFIRE,H600HG06182750,2015/04/06 18:52:00,2015/04/06 18:52:00,6/04/2015,6:52:57 PM,1 of 10,Auto  Fired,-,-,17,BTP,Motion Detection,BTP,,,,,,
IMG_3511.JPG,SP01,PL,HC600 HYPERFIRE,H600HG06182703,2015/04/06 19:34:45,2015/04/06 19:34:45,6/04/2015,7:34:45 PM,Auto  Fired,-,,,16,BTP,,,BTP,,,,,
IMG_1771.JPG,W06,PL,HC600 HYPERFIRE,H600HH05210056,2015/04/06 22:06:16,2015/04/06 22:06:16,6/04/2015,10:06:16 PM,Auto  Fired,-,,,15,BTP,,,BTP,,,,,
IMG_0871.JPG,FT04,FT,HC600 HYPERFIRE,H600HH10220203,2015/04/06 23:23:08,2015/04/06 23:23:08,6/04/2015,11:23:08 PM,1 of 10,Auto  Fired,-,-,11,BTP,,BTP,,,,,,
IMG_3521.JPG,SP01,PL,HC600 HYPERFIRE,H600HG06182703,2015/04/07 00:09:31,2015/04/07 00:09:31,7/04/2015,12:09:31 AM,Auto  Fired,-,,,14,BTP,,,BTP,,,,,
IMG_1541.JPG,W01,PL,HC600 HYPERFIRE,H600HH05210120,2015/04/07 00:42:02,2015/04/07 00:42:02,7/04/2015,12:42:02 AM,Auto  Fired,-,,,15,BTP,,,BTP,,,,,
IMG_1081.JPG,B03,PL,HC600 HYPERFIRE,H600HG06182819,2015/04/07 19:03:04,2015/04/07 19:03:04,7/04/2015,7:03:04 PM,Auto  Fired,-,,,14,BTP,,,BTP,,,,,
2015_TT_P02_HT03_00181.JPG,HT03,TT,HC600 HYPERFIRE,H600HG05182304,2015/04/07 19:58:00,2015/04/07 19:58:00,7/04/2015,7:58:21 PM,1 of 10,Auto  Fired,-,-,10,BTP,Motion Detection,BTP,,,,,,
IMG_2281.JPG,RC04,TT,HC600 HYPERFIRE,H600HG06182717,2015/04/08 00:06:00,2015/04/08 00:06:00,8/04/2015,12:06:23 AM,1 of 10,Auto  Fired,-,-,6,BTP,,BTP,,,,,,
IMG_2941.JPG,B01,PL,HC600 HYPERFIRE,H600HG05181241,2015/04/08 00:26:32,2015/04/08 00:26:32,8/04/2015,12:26:32 AM,Auto  Fired,-,,,5,BTP,,,BTP,,,,,
IMG_0451.JPG,FT07,FT,HC600 HYPERFIRE,H600HH10220254,2015/04/08 03:06:00,2015/04/08 03:06:00,8/04/2015,3:06:00 AM,1 of 10,Auto  Fired,-,-,9,BTP,,BTP,,,,,,
IMG_1201.JPG,B09,PL,HC600 HYPERFIRE,H600HG06182676,2015/04/08 18:48:50,2015/04/08 18:48:50,8/04/2015,6:48:50 PM,Auto  Fired,-,,,11,BTP,,,BTP,,,,,
IMG_1051.JPG,FT06,FT,HC600 HYPERFIRE,H600HH10220499,2015/04/08 19:16:33,2015/04/08 19:16:33,8/04/2015,7:16:33 PM,1 of 10,Auto  Fired,-,-,11,BTP,,BTP,,,,,,
IMG_0341.JPG,FT15,FT,HC600 HYPERFIRE,H600HH10220043,2015/04/08 20:26:05,2015/04/08 20:26:05,8/04/2015,8:26:05 PM,1 of 10,Auto  Fired,-,-,10,BTP,,BTP,,,,,,
IMG_0911.JPG,FT04,FT,HC600 HYPERFIRE,H600HH10220203,2015/04/08 20:28:49,2015/04/08 20:28:49,8/04/2015,8:28:49 PM,1 of 10,Auto  Fired,-,-,8,BTP,,BTP,,,,,,
TT_2015_P02_TT01_00481.JPG,TT01,TT,HC600 HYPERFIRE,H600HG06182750,2015/04/08 21:05:00,2015/04/08 21:05:00,8/04/2015,9:05:48 PM,1 of 10,Auto  Fired,-,-,10,BTP,Motion Detection,BTP,,,,,,
IMG_0351.JPG,FT15,FT,HC600 HYPERFIRE,H600HH10220043,2015/04/08 21:21:05,2015/04/08 21:21:05,8/04/2015,9:21:05 PM,1 of 10,Auto  Fired,-,-,10,BTP,,BTP,,,,,,
2015_TT_P02_TT26_00421.JPG,TT26,TT,HC600 HYPERFIRE,H600HG06182770,2015/04/08 22:16:00,2015/04/08 22:16:00,8/04/2015,10:16:01 PM,1 of 10,Auto  Fired,-,-,8,BTP,Motion Detection,BTP,,,,,,
IMG_0431.JPG,FT08,FT,HC600 HYPERFIRE,H600HH10220274,2015/04/08 23:54:49,2015/04/08 23:54:49,8/04/2015,11:54:49 PM,1 of 10,Auto  Fired,-,-,9,BTP,,BTP,,,,,,
IMG_0831.JPG,FT16,FT,HC600 HYPERFIRE,H600HH10220212,2015/04/09 01:00:23,2015/04/09 01:00:23,9/04/2015,1:00:23 AM,1 of 10,Auto  Fired,-,-,7,BTP,,BTP,,,,,,
IMG_2411.JPG,W02,PL,HC600 HYPERFIRE,H600HH05210053,2015/04/09 01:03:53,2015/04/09 01:03:53,9/04/2015,1:03:53 AM,Auto  Fired,-,,,8,BTP,,,BTP,,,,,
IMG_1091.JPG,B03,PL,HC600 HYPERFIRE,H600HG06182819,2015/04/09 01:49:59,2015/04/09 01:49:59,9/04/2015,1:49:59 AM,Auto  Fired,-,,,8,BTP,,,BTP,,,,,
2015_TT_P02_TT24_00361.JPG,TT24,TT,HC600 HYPERFIRE,H600HG05181252,2015/04/09 02:48:00,2015/04/09 02:48:00,9/04/2015,2:48:20 AM,1 of 10,Auto  Fired,-,-,6,BTP,Motion Detection,BTP,,,,,,
IMG_0361.JPG,FT15,FT,HC600 HYPERFIRE,H600HH10220043,2015/04/09 04:12:51,2015/04/09 04:12:51,9/04/2015,4:12:51 AM,1 of 10,Auto  Fired,-,-,7,BTP,,BTP,,,,,,
IMG_0451.JPG,FT08,FT,HC600 HYPERFIRE,H600HH10220274,2015/04/09 05:21:34,2015/04/09 05:21:34,9/04/2015,5:21:34 AM,1 of 10,Auto  Fired,-,-,7,BTP,,BTP,,,,,,
IMG_1091.JPG,BH05,TT,HC600 HYPERFIRE,H600HG06182719,2015/04/09 18:02:00,2015/04/09 18:02:00,9/04/2015,6:02:38 PM,1 of 10,Auto  Fired,-,-,13,BTP,,BTP,,,,,,
